Status,Cidade,UF,Layout de integração,Padrão,Documentação do padrão,Código IBGE,Dados obrigatórios das notas tomadas,Notas tomadas,Login,Senha,Múltiplos serviços,Certificado
Operante,Paraí,RS,WebService,CITTAWEB,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/4418976972439,4314001,Consulta não disponível,Indisponível,Não necessário,Não necessário,Indisponível,Não necessário
Operante,Paraíba do Sul,RJ,WebService,GOVBR20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360019513094,3303708,"Prestador: CNPJ | Tomador: CNPJ, Inscricao Municipal",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,Paraipaba,CE,WebService,INTERSOL,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008818054,2310258,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Não necessário,Não necessário,Indisponível,Não necessário
Operante,Paraíso do Norte,PR,WebService,IPM20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/4816664198807,4118006,Consulta não disponível,Indisponível,Obrigatório,Obrigatório,Indisponível,Obrigatório
Operante,Paraíso do Tocantins,TO,WebService,WEBISS20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008653053,1716109,"Prestador - Certificado | Tomador - CpfCnpj, Inscricao Municipal",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,Paraisópolis,MG,WebService,SIMPLISS,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008711573,3147303,Consulta não disponível,Indisponível,Obrigatório,Obrigatório,Disponível,Não necessário
Operante,Paramirim,BA,WebService,FREIRE,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/1500012385842,2923605,Consulta não disponível,Indisponível,Não necessário,Não necessário,Indisponível,Não necessário
Operante,Paranaguá,PR,WebService,IPM20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/4816664198807,4118204,Consulta não disponível,Indisponível,Obrigatório,Obrigatório,Indisponível,Obrigatório
Operante,Paranaíba,MS,WebService,FIORILLI,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008510853,5006309,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Obrigatório,Obrigatório,Indisponível,Obrigatório
Operante,Paranaiguara,GO,WebService,BETHA,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360007788134,5216304,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Não necessário,Não necessário,Disponível,Obrigatório
Operante,Paranaíta,MT,WebService,AGILI,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360010293394,5106299,Consulta não disponível,Indisponível,Não necessário,Obrigatório,Disponível,Obrigatório
Operante,Paranapanema,SP,WebService,GOVBR,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008656213,3535804,Consulta não disponível,Indisponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,Paranatinga,MT,WebService,AGILI,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360010293394,5106307,Consulta não disponível,Indisponível,Não necessário,Obrigatório,Disponível,Obrigatório
Operante,Paranavaí,PR,WebService,IPM20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/4816664198807,4118402,Consulta não disponível,Indisponível,Obrigatório,Obrigatório,Indisponível,Obrigatório
Operante,Paranhos,MS,WebService,FIORILLI,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008510853,5006358,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Obrigatório,Obrigatório,Indisponível,Obrigatório
Operante,Paraopeba,MG,WebService,MEMORY,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360025709534,3147402,Consulta não disponível,Indisponível,Não necessário,Obrigatório,Indisponível,Não necessário
Operante,Paraty,RJ,WebService,FIORILLI,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008510853,3303807,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Obrigatório,Obrigatório,Indisponível,Obrigatório
Operante,Parauapebas,PA,WebService,DESENVOLVE,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360035546814,1505536,Consulta não disponível,Indisponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,Pardinho,SP,WebService,GEISWEB20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/1500006998382,3536109,Consulta não disponível,Indisponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,Pareci Novo,RS,WebService,TECNOSISTEMAS,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360019534894,4314035,Consulta não disponível,Indisponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,Parelhas,RN,WebService,TINUS,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008654153,2408904,Consulta não disponível,Indisponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,Paripiranga,BA,WebService,SAATRI,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360009748913,2923803,"Tomador - CpfCnpj, Inscricao Municipal",Disponível,Obrigatório,Obrigatório,Indisponível,Não necessário
Operante,Pariquera-Açu,SP,WebService,CECAM,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360036768714,3536208,Consulta não disponível,Indisponível,Não necessário,Obrigatório,Indisponível,Não necessário
Operante,Parnaíba,PI,WebService,FIORILLI,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008510853,2207702,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Obrigatório,Obrigatório,Indisponível,Obrigatório
Operante,Parnamirim,PE,Upload,DATAPUBLIC,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360051363694,2610400,Consulta não disponível,Indisponível,Não necessário,Não necessário,Indisponível,Não necessário
Operante,Parnamirim,RN,WebService,TINUS,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008654153,2403251,Consulta não disponível,Indisponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,ParnamirimRNUP,RN,Upload,TINUSUP,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360016234354,2403251,Consulta não disponível,Indisponível,Não necessário,Não necessário,Indisponível,Não necessário
Operante,Parobé,RS,WebService,IPM,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008410074,4314050,Consulta não disponível,Indisponível,Obrigatório,Obrigatório,Disponível,Obrigatório
Operante,Passa Quatro,MG,WebService,BAUHAUSWS,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/4422754163991,3147600,Consulta não disponível,Indisponível,Não necessário,Obrigatório,Indisponível,Não necessário
Operante,Passo de Camaragibe,AL,WebService,KALANA,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/12319627147287,2706505,Consulta não disponível,Indisponível,Não necessário,Obrigatório,Indisponível,Não necessário
Operante,Passo de Torres,SC,WebService,BETHA,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360007788134,4212254,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Não necessário,Não necessário,Disponível,Obrigatório
Operante,Passo Fundo,RS,WebService,THEMA,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008810314,4314100,"Prestador - CpfCnpj | Tomador - CpfCnpj, Inscricao Municipal",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,Passos,MG,WebService,WEBISS20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008653053,3147907,"Prestador - Certificado | Tomador - CpfCnpj, Inscricao Municipal",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,Passos Maia,SC,WebService,BETHA,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360007788134,4212270,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Não necessário,Não necessário,Disponível,Obrigatório
Operante,Pastos Bons,MA,WebService,FIORILLI,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008510853,2108009,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Obrigatório,Obrigatório,Indisponível,Obrigatório
Operante,Pato Bragado,PR,WebService,IPM20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/4816664198807,4118451,Consulta não disponível,Indisponível,Obrigatório,Obrigatório,Indisponível,Obrigatório
Operante,Pato Branco,PR,WebService,GOVBR20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360019513094,4118501,"Prestador: CNPJ | Tomador: CNPJ, Inscricao Municipal",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,Patos,PB,WebService,WEBISS20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008653053,2510808,"Prestador - Certificado | Tomador - CpfCnpj, Inscricao Municipal",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,Patos de Minas,MG,WebService,GOVERNA,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/1500012682442,3148004,Consulta não disponível,Indisponível,Obrigatório,Obrigatório,Disponível,Obrigatório
Operante,Patrocínio,MG,WebService,SIMPLISS,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008711573,3148103,Consulta não disponível,Indisponível,Obrigatório,Obrigatório,Disponível,Não necessário
Operante,Patrocínio Paulista,SP,WebService,FIORILLI,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008510853,3536307,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Obrigatório,Obrigatório,Indisponível,Obrigatório
Operante,Paudalho,PE,WebService,TRIBUTUSWS,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/8045670286487,2610608,Consulta não disponível,Disponível,Não necessário,Obrigatório,Indisponível,Obrigatório
Operante,Pau dos Ferros,RN,WebService,TRIBUTUSWS,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/8045670286487,2409407,Consulta não disponível,Disponível,Não necessário,Obrigatório,Indisponível,Obrigatório
Operante,Paula Freitas,PR,WebService,BETHA,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360007788134,4118600,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Não necessário,Não necessário,Disponível,Obrigatório
Operante,Paulínia,SP,WebService,GISSONLINE,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/27919271480983,3536505,Consulta não disponível,Indisponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,Paulista,PE,WebService,GISSONLINE,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/27919271480983,2610707,Consulta não disponível,Indisponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,Paulo Afonso,BA,WebService,FISCO20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/1500011380942,2924009,"Prestador - CNPJ, Inscricao Municipal | Tomador - CNPJ, Inscricao Municipal",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,Paulo de Faria,SP,WebService,FIORILLI,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008510853,3536604,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Obrigatório,Obrigatório,Indisponível,Obrigatório
Operante,Paulo Lopes,SC,WebService,BETHA,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360007788134,4212304,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Não necessário,Não necessário,Disponível,Obrigatório
Operante,Peabiru,PR,WebService,MAISISS20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360044043094,4118808,Consulta não disponível,Indisponível,Não necessário,Obrigatório,Disponível,Obrigatório
Operante,Pederneiras,SP,WebService,COTIA,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360033369354,3536703,Consulta não disponível,Indisponível,Obrigatório,Obrigatório,Indisponível,Não necessário
Operante,Pedra Azul,MG,WebService,SINTESE,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/1500008630642,3148707,Consulta não disponível,Indisponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,Pedra Dourada,MG,WebService,FIORILLI,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008510853,3149002,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Obrigatório,Obrigatório,Indisponível,Obrigatório
Operante,Pedra Preta,MT,WebService,FIORILLI,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008510853,5106372,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Obrigatório,Obrigatório,Indisponível,Obrigatório
Operante,Pedras de Fogo,PB,Upload,DATAPUBLIC,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360051363694,2511202,Consulta não disponível,Indisponível,Não necessário,Não necessário,Indisponível,Não necessário
Operante,Pedras Grandes,SC,WebService,BETHA,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360007788134,4212403,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Não necessário,Não necessário,Disponível,Obrigatório
Operante,Pedregulho,SP,WebService,EDDYDATA,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360040840634,3537008,Consulta não disponível,Indisponível,Não necessário,Obrigatório,Disponível,Não necessário
Operante,Pedreira,SP,WebService,FIORILLI,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008510853,3537107,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Obrigatório,Obrigatório,Indisponível,Obrigatório
Operante,Pedreiras,MA,WebService,FIORILLI,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008510853,2108207,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Obrigatório,Obrigatório,Indisponível,Obrigatório
Operante,Pedro Canário,ES,WebService,EL20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360024304353,3204054,"CNPJ,Inscricao Municipal",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,Pedro Leopoldo,MG,WebService,GOVDIGITAL,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008818214-Documentacao-Tecnica-Padrao-GOVDIGITAL,3149309,"Tomador - CpfCnpj, Inscricao Municipal",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,Pedro Osório,RS,WebService,BETHA,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360007788134,4314209,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Não necessário,Não necessário,Disponível,Obrigatório
Operante,Peixoto de Azevedo,MT,WebService,COPLAN,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/4407191133719,5106422,"Tomador - CNPJ, Inscricao Municipal",Disponível,Não necessário,Obrigatório,Indisponível,Obrigatório
Operante,Pelotas,RS,WebService,ASTENNFSE,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/1500012014661,4314407,Consulta não disponível,Indisponível,Obrigatório,Obrigatório,Indisponível,Não necessário
Operante,Penápolis,SP,WebService,ISSONLINE,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008811674,3537305,Consulta não disponível,Indisponível,Obrigatório,Obrigatório,Disponível,Não necessário
Operante,Penedo,AL,Upload,TRIBUTUS,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/4409041247511,2706703,Consulta não disponível,Indisponível,Não necessário,Não necessário,Disponível,Obrigatório
Operante,Penha,SC,WebService,IPM20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/4816664198807,4212502,Consulta não disponível,Indisponível,Obrigatório,Obrigatório,Indisponível,Obrigatório
Operante,Pequi,MG,WebService,BETHA,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360007788134,3149606,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Não necessário,Não necessário,Disponível,Obrigatório
Operante,Perdigão,MG,WebService,MEMORY,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360025709534,3149705,Consulta não disponível,Indisponível,Não necessário,Obrigatório,Indisponível,Não necessário
Operante,Perdizes,MG,WebService,GOVERNA,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/1500012682442,3149804,Consulta não disponível,Indisponível,Obrigatório,Obrigatório,Disponível,Obrigatório
Operante,Perdões,MG,WebService,WEBISS20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008653053,3149903,"Prestador - Certificado | Tomador - CpfCnpj, Inscricao Municipal",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,Pereira Barreto,SP,WebService,SATURNO,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360018066234,3537404,Consulta não disponível,Indisponível,Não necessário,Obrigatório,Disponível,Obrigatório
Operante,Pereiro,CE,WebService,SIAM,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008883554,2310803,Consulta não disponível,Indisponível,Não necessário,Não necessário,Indisponível,Não necessário
Operante,Peritiba,SC,WebService,PUBLICA,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360019701173,4212601,"Tomador - CpfCnpj, Inscricao Municipal",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
